customer_id,first_name,last_name,date_of_birth,gender,email,phone,marital_status,occupation,income_bracket,customer_status,registration_date,last_updated
CUST000315,FirstName315,LastName315,1964-10-19,F,customer315@email.com,+13369067629,MARRIED,SALARIED,LOW,SUSPENDED,2022-01-14,2026-01-22 02:04:41
CUST000316,FirstName316,LastName316,1993-05-13,F,customer316@email.com,+12802148702,SINGLE,SELF_EMPLOYED,HIGH,ACTIVE,2025-04-27,2026-01-22 02:04:41
CUST000317,FirstName317,LastName317,1966-09-28,M,customer317@email.com,+14461180238,MARRIED,BUSINESS,LOW,INACTIVE,2023-10-15,2026-01-22 02:04:41
CUST000318,FirstName318,LastName318,1993-02-27,M,customer318@email.com,+12810689006,SINGLE,SALARIED,LOW,SUSPENDED,2025-10-18,2026-01-22 02:04:41
CUST000319,FirstName319,LastName319,1988-07-19,M,customer319@email.com,+15515073378,MARRIED,SALARIED,HIGH,ACTIVE,2025-10-27,2026-01-22 02:04:41
CUST000320,FirstName320,LastName320,2001-09-07,O,customer320@email.com,+12504668256,WIDOWED,RETIRED,LOW,INACTIVE,2021-07-20,2026-01-22 02:04:41
CUST000321,FirstName321,LastName321,1964-05-27,O,customer321@email.com,+13816928175,MARRIED,BUSINESS,MEDIUM,ACTIVE,2025-09-30,2026-01-22 02:04:41
CUST000322,FirstName322,LastName322,1976-07-13,O,customer322@email.com,+14166499670,DIVORCED,BUSINESS,HIGH,SUSPENDED,2021-02-26,2026-01-22 02:04:41
CUST000323,FirstName323,LastName323,1999-05-07,O,customer323@email.com,+12720719190,DIVORCED,SELF_EMPLOYED,MEDIUM,INACTIVE,2021-11-03,2026-01-22 02:04:41
CUST000324,FirstName324,LastName324,1977-10-29,O,customer324@email.com,+16545064550,SINGLE,RETIRED,HIGH,INACTIVE,2025-02-17,2026-01-22 02:04:41
CUST000325,FirstName325,LastName325,1975-07-14,M,customer325@email.com,+19746117436,DIVORCED,PROFESSIONAL,HIGH,INACTIVE,2022-10-24,2026-01-22 02:04:41
CUST000326,FirstName326,LastName326,2001-09-06,F,customer326@email.com,+14222621039,WIDOWED,SALARIED,HIGH,INACTIVE,2021-10-21,2026-01-22 02:04:41
CUST000327,FirstName327,LastName327,1973-10-14,O,customer327@email.com,+12244531060,MARRIED,PROFESSIONAL,MEDIUM,SUSPENDED,2021-08-04,2026-01-22 02:04:41
CUST000328,FirstName328,LastName328,1978-11-23,F,customer328@email.com,+17484795201,DIVORCED,SALARIED,HIGH,INACTIVE,2024-10-26,2026-01-22 02:04:41
CUST000329,FirstName329,LastName329,1992-12-09,M,customer329@email.com,+15122697983,DIVORCED,SALARIED,HIGH,INACTIVE,2025-06-24,2026-01-22 02:04:41
CUST000330,FirstName330,LastName330,1990-12-13,M,customer330@email.com,+17700999186,SINGLE,RETIRED,MEDIUM,SUSPENDED,2024-08-17,2026-01-22 02:04:41
CUST000331,FirstName331,LastName331,2006-09-25,F,customer331@email.com,+14016063695,WIDOWED,SALARIED,VERY_HIGH,SUSPENDED,2022-08-27,2026-01-22 02:04:41
CUST000332,FirstName332,LastName332,2001-06-13,O,customer332@email.com,+13578814627,WIDOWED,RETIRED,LOW,ACTIVE,2024-12-16,2026-01-22 02:04:41
CUST000333,FirstName333,LastName333,1975-06-28,F,customer333@email.com,+13256481974,WIDOWED,PROFESSIONAL,VERY_HIGH,ACTIVE,2025-03-07,2026-01-22 02:04:41
CUST000334,FirstName334,LastName334,2004-01-16,O,customer334@email.com,+13833209433,DIVORCED,SALARIED,VERY_HIGH,SUSPENDED,2025-03-22,2026-01-22 02:04:41
CUST000335,FirstName335,LastName335,1992-10-22,M,customer335@email.com,+18229494625,WIDOWED,SELF_EMPLOYED,LOW,ACTIVE,2025-01-01,2026-01-22 02:04:41
CUST000336,FirstName336,LastName336,1981-02-22,O,customer336@email.com,+15617746174,WIDOWED,SALARIED,VERY_HIGH,ACTIVE,2023-02-11,2026-01-22 02:04:41
CUST000337,FirstName337,LastName337,2007-09-11,F,customer337@email.com,+19513941336,WIDOWED,SELF_EMPLOYED,HIGH,SUSPENDED,2022-10-06,2026-01-22 02:04:41
CUST000338,FirstName338,LastName338,1977-04-27,O,customer338@email.com,+15753573220,SINGLE,SELF_EMPLOYED,MEDIUM,ACTIVE,2024-12-13,2026-01-22 02:04:41
CUST000339,FirstName339,LastName339,1972-12-02,F,customer339@email.com,+15609618532,DIVORCED,SELF_EMPLOYED,VERY_HIGH,ACTIVE,2021-07-27,2026-01-22 02:04:41
CUST000340,FirstName340,LastName340,1998-11-07,F,customer340@email.com,+17074644823,WIDOWED,RETIRED,MEDIUM,SUSPENDED,2024-01-20,2026-01-22 02:04:41
CUST000341,FirstName341,LastName341,1985-04-10,M,customer341@email.com,+19652053979,MARRIED,BUSINESS,LOW,ACTIVE,2025-02-11,2026-01-22 02:04:41
CUST000342,FirstName342,LastName342,2004-10-13,F,customer342@email.com,+13163951815,DIVORCED,SELF_EMPLOYED,MEDIUM,SUSPENDED,2024-01-29,2026-01-22 02:04:41
CUST000343,FirstName343,LastName343,1958-04-28,M,customer343@email.com,+12486230536,DIVORCED,RETIRED,LOW,INACTIVE,2024-05-05,2026-01-22 02:04:41
CUST000344,FirstName344,LastName344,2003-07-07,M,customer344@email.com,+13143619546,SINGLE,RETIRED,VERY_HIGH,SUSPENDED,2021-05-17,2026-01-22 02:04:41
CUST000345,FirstName345,LastName345,1994-07-06,O,customer345@email.com,+16395608391,SINGLE,RETIRED,VERY_HIGH,INACTIVE,2021-04-01,2026-01-22 02:04:41
CUST000346,FirstName346,LastName346,2003-11-11,F,customer346@email.com,+13321606421,MARRIED,PROFESSIONAL,HIGH,SUSPENDED,2025-05-20,2026-01-22 02:04:41
CUST000347,FirstName347,LastName347,1967-02-18,M,customer347@email.com,+17327643117,DIVORCED,SALARIED,LOW,SUSPENDED,2024-03-18,2026-01-22 02:04:41
CUST000348,FirstName348,LastName348,1992-12-21,M,customer348@email.com,+18563196681,SINGLE,BUSINESS,VERY_HIGH,SUSPENDED,2023-09-15,2026-01-22 02:04:41
CUST000349,FirstName349,LastName349,1973-05-11,O,customer349@email.com,+18711422039,DIVORCED,SALARIED,MEDIUM,SUSPENDED,2021-11-22,2026-01-22 02:04:41
CUST000350,FirstName350,LastName350,1980-11-29,O,customer350@email.com,+18371110996,MARRIED,RETIRED,LOW,SUSPENDED,2023-09-15,2026-01-22 02:04:41
CUST000351,FirstName351,LastName351,2001-01-14,F,customer351@email.com,+12943078290,DIVORCED,RETIRED,HIGH,INACTIVE,2021-03-24,2026-01-22 02:04:41
CUST000352,FirstName352,LastName352,2002-02-21,M,customer352@email.com,+17774779289,SINGLE,RETIRED,MEDIUM,INACTIVE,2024-03-21,2026-01-22 02:04:41
CUST000353,FirstName353,LastName353,1961-09-26,M,customer353@email.com,+14994021524,DIVORCED,BUSINESS,VERY_HIGH,SUSPENDED,2021-09-17,2026-01-22 02:04:41
CUST000354,FirstName354,LastName354,2005-05-03,F,customer354@email.com,+13337692196,WIDOWED,BUSINESS,HIGH,SUSPENDED,2022-11-20,2026-01-22 02:04:41
CUST000355,FirstName355,LastName355,1975-11-05,O,customer355@email.com,+15831851085,DIVORCED,BUSINESS,LOW,INACTIVE,2022-04-18,2026-01-22 02:04:41
CUST000356,FirstName356,LastName356,1996-05-04,O,customer356@email.com,+15463823985,DIVORCED,BUSINESS,LOW,SUSPENDED,2022-06-08,2026-01-22 02:04:41
CUST000357,FirstName357,LastName357,1969-08-11,M,customer357@email.com,+15879257739,DIVORCED,PROFESSIONAL,MEDIUM,ACTIVE,2022-06-24,2026-01-22 02:04:41
CUST000358,FirstName358,LastName358,1987-01-06,M,customer358@email.com,+13346146690,WIDOWED,PROFESSIONAL,HIGH,INACTIVE,2025-11-23,2026-01-22 02:04:41
CUST000359,FirstName359,LastName359,2001-12-27,M,customer359@email.com,+15140760551,MARRIED,SALARIED,MEDIUM,INACTIVE,2024-08-01,2026-01-22 02:04:41
CUST000360,FirstName360,LastName360,1984-05-29,O,customer360@email.com,+12258403857,MARRIED,SALARIED,MEDIUM,SUSPENDED,2021-06-19,2026-01-22 02:04:41
CUST000361,FirstName361,LastName361,1974-07-12,O,customer361@email.com,+12417972240,WIDOWED,BUSINESS,VERY_HIGH,ACTIVE,2023-04-27,2026-01-22 02:04:41
CUST000362,FirstName362,LastName362,1968-05-14,O,customer362@email.com,+15376039400,MARRIED,SALARIED,MEDIUM,SUSPENDED,2023-05-16,2026-01-22 02:04:41
CUST000363,FirstName363,LastName363,1984-01-28,F,customer363@email.com,+15117409365,MARRIED,SALARIED,LOW,ACTIVE,2023-04-01,2026-01-22 02:04:41
CUST000364,FirstName364,LastName364,1996-06-10,M,customer364@email.com,+18044638524,DIVORCED,SELF_EMPLOYED,HIGH,INACTIVE,2023-07-05,2026-01-22 02:04:41
CUST000365,FirstName365,LastName365,1983-04-04,F,customer365@email.com,+17289746705,WIDOWED,PROFESSIONAL,VERY_HIGH,INACTIVE,2024-03-19,2026-01-22 02:04:41
CUST000366,FirstName366,LastName366,1965-08-23,F,customer366@email.com,+16727922893,DIVORCED,SALARIED,LOW,SUSPENDED,2023-09-05,2026-01-22 02:04:41
CUST000367,FirstName367,LastName367,1985-04-18,O,customer367@email.com,+17315451153,DIVORCED,RETIRED,MEDIUM,ACTIVE,2025-03-21,2026-01-22 02:04:41
CUST000368,FirstName368,LastName368,2000-10-30,M,customer368@email.com,+17689440413,DIVORCED,SELF_EMPLOYED,LOW,ACTIVE,2022-02-10,2026-01-22 02:04:41
CUST000369,FirstName369,LastName369,2000-11-16,O,customer369@email.com,+16870993524,MARRIED,SELF_EMPLOYED,MEDIUM,ACTIVE,2023-02-21,2026-01-22 02:04:41
CUST000370,FirstName370,LastName370,1993-06-07,M,customer370@email.com,+18420006704,SINGLE,PROFESSIONAL,HIGH,SUSPENDED,2021-02-07,2026-01-22 02:04:41
CUST000371,FirstName371,LastName371,1991-07-20,M,customer371@email.com,+17117060918,SINGLE,SALARIED,HIGH,INACTIVE,2024-06-17,2026-01-22 02:04:41
CUST000372,FirstName372,LastName372,1971-11-14,M,customer372@email.com,+16739869835,WIDOWED,SALARIED,LOW,INACTIVE,2021-07-05,2026-01-22 02:04:41
CUST000373,FirstName373,LastName373,1973-11-24,O,customer373@email.com,+13165104851,SINGLE,RETIRED,VERY_HIGH,INACTIVE,2022-04-11,2026-01-22 02:04:41
CUST000374,FirstName374,LastName374,1985-08-26,O,customer374@email.com,+14590898525,MARRIED,BUSINESS,HIGH,SUSPENDED,2025-01-28,2026-01-22 02:04:41
CUST000375,FirstName375,LastName375,1981-11-16,F,customer375@email.com,+14332844584,SINGLE,PROFESSIONAL,HIGH,SUSPENDED,2022-09-03,2026-01-22 02:04:41
CUST000376,FirstName376,LastName376,1993-04-16,M,customer376@email.com,+18439353512,DIVORCED,BUSINESS,HIGH,ACTIVE,2024-09-15,2026-01-22 02:04:41
CUST000377,FirstName377,LastName377,1999-04-23,M,customer377@email.com,+13833462102,MARRIED,SALARIED,HIGH,SUSPENDED,2024-12-29,2026-01-22 02:04:41
CUST000378,FirstName378,LastName378,1980-05-12,M,customer378@email.com,+12417543852,WIDOWED,SELF_EMPLOYED,LOW,ACTIVE,2023-05-06,2026-01-22 02:04:41
CUST000379,FirstName379,LastName379,1976-04-05,F,customer379@email.com,+17018042062,SINGLE,SALARIED,MEDIUM,ACTIVE,2022-10-02,2026-01-22 02:04:41
CUST000380,FirstName380,LastName380,1979-12-18,M,customer380@email.com,+19888700140,WIDOWED,RETIRED,LOW,ACTIVE,2025-08-01,2026-01-22 02:04:41
CUST000381,FirstName381,LastName381,1962-03-14,O,customer381@email.com,+14121292389,DIVORCED,SELF_EMPLOYED,VERY_HIGH,ACTIVE,2022-01-26,2026-01-22 02:04:41
CUST000382,FirstName382,LastName382,1981-03-04,M,customer382@email.com,+15594037400,SINGLE,PROFESSIONAL,VERY_HIGH,SUSPENDED,2024-12-31,2026-01-22 02:04:41
CUST000383,FirstName383,LastName383,1993-07-15,M,customer383@email.com,+12585422796,DIVORCED,RETIRED,HIGH,SUSPENDED,2025-10-19,2026-01-22 02:04:41
CUST000384,FirstName384,LastName384,1981-08-05,F,customer384@email.com,+16750383563,SINGLE,SALARIED,HIGH,SUSPENDED,2025-12-12,2026-01-22 02:04:41
CUST000385,FirstName385,LastName385,1998-04-16,M,customer385@email.com,+18457830391,WIDOWED,SELF_EMPLOYED,HIGH,INACTIVE,2025-03-24,2026-01-22 02:04:41
CUST000386,FirstName386,LastName386,1993-02-25,M,customer386@email.com,+13216773010,MARRIED,BUSINESS,MEDIUM,INACTIVE,2021-05-16,2026-01-22 02:04:41
CUST000387,FirstName387,LastName387,1990-02-07,M,customer387@email.com,+16282671440,WIDOWED,PROFESSIONAL,MEDIUM,INACTIVE,2025-09-20,2026-01-22 02:04:41
CUST000388,FirstName388,LastName388,1957-07-28,F,customer388@email.com,+18686665559,DIVORCED,BUSINESS,LOW,INACTIVE,2025-11-15,2026-01-22 02:04:41
CUST000389,FirstName389,LastName389,1983-03-29,M,customer389@email.com,+12432331149,DIVORCED,RETIRED,MEDIUM,INACTIVE,2025-02-15,2026-01-22 02:04:41
CUST000390,FirstName390,LastName390,1961-03-13,M,customer390@email.com,+14099270430,DIVORCED,SELF_EMPLOYED,HIGH,SUSPENDED,2021-11-07,2026-01-22 02:04:41
CUST000391,FirstName391,LastName391,2002-01-31,M,customer391@email.com,+19906701537,MARRIED,SELF_EMPLOYED,HIGH,ACTIVE,2025-02-03,2026-01-22 02:04:41
CUST000392,FirstName392,LastName392,1991-12-28,M,customer392@email.com,+16521696087,SINGLE,RETIRED,VERY_HIGH,ACTIVE,2022-08-08,2026-01-22 02:04:41
CUST000393,FirstName393,LastName393,1965-11-08,F,customer393@email.com,+18766070055,WIDOWED,SALARIED,HIGH,INACTIVE,2025-04-20,2026-01-22 02:04:41
CUST000394,FirstName394,LastName394,1993-08-23,M,customer394@email.com,+13169023105,SINGLE,SALARIED,MEDIUM,ACTIVE,2024-02-07,2026-01-22 02:04:41
CUST000395,FirstName395,LastName395,1961-12-19,O,customer395@email.com,+13591097559,DIVORCED,PROFESSIONAL,LOW,ACTIVE,2023-11-24,2026-01-22 02:04:41
CUST000396,FirstName396,LastName396,2002-07-21,M,customer396@email.com,+14616540075,SINGLE,SELF_EMPLOYED,HIGH,SUSPENDED,2023-07-11,2026-01-22 02:04:41
CUST000397,FirstName397,LastName397,1974-09-02,M,customer397@email.com,+16553883048,MARRIED,RETIRED,LOW,ACTIVE,2023-12-21,2026-01-22 02:04:41
CUST000398,FirstName398,LastName398,1999-02-04,F,customer398@email.com,+16038023720,SINGLE,SALARIED,HIGH,INACTIVE,2025-12-02,2026-01-22 02:04:41
CUST000399,FirstName399,LastName399,1988-11-12,O,customer399@email.com,+14315644407,DIVORCED,PROFESSIONAL,HIGH,INACTIVE,2025-09-07,2026-01-22 02:04:41
CUST000400,FirstName400,LastName400,1961-06-14,F,customer400@email.com,+18017586061,WIDOWED,RETIRED,HIGH,ACTIVE,2021-02-19,2026-01-22 02:04:41
CUST000401,FirstName401,LastName401,1976-10-08,F,customer401@email.com,+16834763598,MARRIED,RETIRED,MEDIUM,ACTIVE,2025-01-31,2026-01-22 02:04:41
CUST000402,FirstName402,LastName402,1971-07-03,O,customer402@email.com,+16257191942,MARRIED,SELF_EMPLOYED,HIGH,ACTIVE,2024-08-15,2026-01-22 02:04:41
CUST000403,FirstName403,LastName403,1982-10-19,M,customer403@email.com,+17906850020,WIDOWED,SALARIED,MEDIUM,INACTIVE,2024-03-23,2026-01-22 02:04:41
CUST000404,FirstName404,LastName404,2006-06-23,M,customer404@email.com,+19740607217,MARRIED,BUSINESS,MEDIUM,INACTIVE,2021-05-31,2026-01-22 02:04:41
CUST000405,FirstName405,LastName405,1999-08-31,M,customer405@email.com,+16564945415,MARRIED,SALARIED,LOW,SUSPENDED,2021-03-09,2026-01-22 02:04:41
CUST000406,FirstName406,LastName406,1998-11-07,F,customer406@email.com,+12967035285,DIVORCED,SELF_EMPLOYED,VERY_HIGH,INACTIVE,2022-04-16,2026-01-22 02:04:41
CUST000407,FirstName407,LastName407,1996-10-27,M,customer407@email.com,+19757275454,MARRIED,SALARIED,MEDIUM,SUSPENDED,2023-06-01,2026-01-22 02:04:41
CUST000408,FirstName408,LastName408,1958-10-25,M,customer408@email.com,+17426099610,MARRIED,BUSINESS,MEDIUM,INACTIVE,2023-01-19,2026-01-22 02:04:41
CUST000409,FirstName409,LastName409,1964-07-28,F,customer409@email.com,+17566822294,DIVORCED,BUSINESS,MEDIUM,INACTIVE,2022-01-18,2026-01-22 02:04:41
CUST000410,FirstName410,LastName410,1988-11-12,O,customer410@email.com,+19408487254,MARRIED,RETIRED,HIGH,ACTIVE,2023-12-04,2026-01-22 02:04:41
CUST000411,FirstName411,LastName411,1963-05-20,O,customer411@email.com,+13443306562,SINGLE,SALARIED,VERY_HIGH,SUSPENDED,2025-04-29,2026-01-22 02:04:41
CUST000412,FirstName412,LastName412,2006-01-28,F,customer412@email.com,+18071688666,MARRIED,BUSINESS,MEDIUM,INACTIVE,2023-08-24,2026-01-22 02:04:41
CUST000413,FirstName413,LastName413,1965-07-28,M,customer413@email.com,+14618541115,SINGLE,RETIRED,MEDIUM,SUSPENDED,2023-07-22,2026-01-22 02:04:41
CUST000414,FirstName414,LastName414,1965-08-02,O,customer414@email.com,+13031389762,DIVORCED,PROFESSIONAL,HIGH,ACTIVE,2021-03-08,2026-01-22 02:04:41
CUST000415,FirstName415,LastName415,1991-03-26,O,customer415@email.com,+14048532326,MARRIED,RETIRED,MEDIUM,ACTIVE,2025-04-24,2026-01-22 02:04:41
CUST000416,FirstName416,LastName416,2000-10-01,F,customer416@email.com,+19812260799,WIDOWED,RETIRED,VERY_HIGH,ACTIVE,2022-06-22,2026-01-22 02:04:41
CUST000417,FirstName417,LastName417,1965-09-01,F,customer417@email.com,+12533698209,MARRIED,RETIRED,MEDIUM,SUSPENDED,2023-05-05,2026-01-22 02:04:41
CUST000418,FirstName418,LastName418,1970-06-19,M,customer418@email.com,+17826567667,SINGLE,RETIRED,MEDIUM,INACTIVE,2022-11-16,2026-01-22 02:04:41
CUST000419,FirstName419,LastName419,1979-11-28,O,customer419@email.com,+18045448891,DIVORCED,SELF_EMPLOYED,MEDIUM,SUSPENDED,2025-04-18,2026-01-22 02:04:41
CUST000420,FirstName420,LastName420,1957-01-07,O,customer420@email.com,+13783000159,MARRIED,BUSINESS,HIGH,SUSPENDED,2022-05-01,2026-01-22 02:04:41
CUST000421,FirstName421,LastName421,1978-06-06,F,customer421@email.com,+15458893378,MARRIED,RETIRED,LOW,INACTIVE,2022-10-08,2026-01-22 02:04:41
CUST000422,FirstName422,LastName422,1969-05-18,O,customer422@email.com,+16527948029,WIDOWED,RETIRED,VERY_HIGH,INACTIVE,2023-09-17,2026-01-22 02:04:41
CUST000423,FirstName423,LastName423,1989-02-13,F,customer423@email.com,+17653650373,WIDOWED,SELF_EMPLOYED,HIGH,INACTIVE,2025-05-04,2026-01-22 02:04:41
CUST000424,FirstName424,LastName424,1980-12-29,F,customer424@email.com,+19080401934,DIVORCED,SELF_EMPLOYED,VERY_HIGH,SUSPENDED,2023-10-04,2026-01-22 02:04:41
CUST000425,FirstName425,LastName425,1994-12-02,F,customer425@email.com,+14371171070,MARRIED,RETIRED,LOW,SUSPENDED,2025-03-28,2026-01-22 02:04:41
CUST000426,FirstName426,LastName426,1980-12-26,M,customer426@email.com,+12028380395,SINGLE,RETIRED,LOW,ACTIVE,2022-05-20,2026-01-22 02:04:41
CUST000427,FirstName427,LastName427,1965-08-10,M,customer427@email.com,+18926379762,WIDOWED,PROFESSIONAL,MEDIUM,INACTIVE,2025-12-12,2026-01-22 02:04:41
CUST000428,FirstName428,LastName428,1961-07-25,F,customer428@email.com,+13059236730,MARRIED,PROFESSIONAL,MEDIUM,SUSPENDED,2023-01-22,2026-01-22 02:04:41
CUST000429,FirstName429,LastName429,1960-12-13,F,customer429@email.com,+13803826124,DIVORCED,SELF_EMPLOYED,VERY_HIGH,ACTIVE,2022-10-19,2026-01-22 02:04:41
CUST000430,FirstName430,LastName430,1969-01-14,M,customer430@email.com,+19097695616,MARRIED,SALARIED,HIGH,INACTIVE,2021-01-27,2026-01-22 02:04:41
CUST000431,FirstName431,LastName431,1959-04-05,O,customer431@email.com,+14064879361,WIDOWED,SALARIED,HIGH,SUSPENDED,2024-09-18,2026-01-22 02:04:41
CUST000432,FirstName432,LastName432,1978-02-21,O,customer432@email.com,+12306093898,DIVORCED,SALARIED,HIGH,ACTIVE,2023-12-13,2026-01-22 02:04:41
CUST000433,FirstName433,LastName433,1977-04-25,M,customer433@email.com,+14692316377,DIVORCED,BUSINESS,LOW,INACTIVE,2025-12-17,2026-01-22 02:04:41
CUST000434,FirstName434,LastName434,1961-11-08,O,customer434@email.com,+14391003167,MARRIED,BUSINESS,VERY_HIGH,ACTIVE,2021-06-15,2026-01-22 02:04:41
CUST000435,FirstName435,LastName435,1992-07-09,O,customer435@email.com,+12649009874,SINGLE,RETIRED,VERY_HIGH,INACTIVE,2022-02-05,2026-01-22 02:04:41
CUST000436,FirstName436,LastName436,1972-11-02,O,customer436@email.com,+16288543228,WIDOWED,SALARIED,MEDIUM,ACTIVE,2024-05-19,2026-01-22 02:04:41
CUST000437,FirstName437,LastName437,1988-07-12,O,customer437@email.com,+18183091283,DIVORCED,PROFESSIONAL,LOW,SUSPENDED,2024-05-05,2026-01-22 02:04:41
CUST000438,FirstName438,LastName438,2007-10-31,O,customer438@email.com,+18013458116,WIDOWED,SELF_EMPLOYED,MEDIUM,SUSPENDED,2024-07-27,2026-01-22 02:04:41
CUST000439,FirstName439,LastName439,2006-11-05,O,customer439@email.com,+17446372806,SINGLE,BUSINESS,LOW,SUSPENDED,2022-03-12,2026-01-22 02:04:41
CUST000440,FirstName440,LastName440,2003-02-26,M,customer440@email.com,+16753015932,SINGLE,BUSINESS,LOW,INACTIVE,2023-03-16,2026-01-22 02:04:41
CUST000441,FirstName441,LastName441,2000-01-13,M,customer441@email.com,+18306277104,WIDOWED,SALARIED,MEDIUM,SUSPENDED,2021-05-21,2026-01-22 02:04:41
CUST000442,FirstName442,LastName442,1973-03-25,M,customer442@email.com,+19240150092,WIDOWED,BUSINESS,MEDIUM,ACTIVE,2021-07-21,2026-01-22 02:04:41
CUST000443,FirstName443,LastName443,1959-04-25,M,customer443@email.com,+16306252464,WIDOWED,SALARIED,VERY_HIGH,ACTIVE,2022-11-26,2026-01-22 02:04:41
CUST000444,FirstName444,LastName444,2002-12-01,F,customer444@email.com,+16632663142,SINGLE,PROFESSIONAL,LOW,SUSPENDED,2021-01-30,2026-01-22 02:04:41
CUST000445,FirstName445,LastName445,1958-04-17,O,customer445@email.com,+14565055040,SINGLE,SALARIED,MEDIUM,SUSPENDED,2025-08-27,2026-01-22 02:04:41
CUST000446,FirstName446,LastName446,1994-04-25,O,customer446@email.com,+15226134001,MARRIED,SELF_EMPLOYED,VERY_HIGH,ACTIVE,2022-09-30,2026-01-22 02:04:41
CUST000447,FirstName447,LastName447,1983-03-18,F,customer447@email.com,+16784692367,SINGLE,BUSINESS,HIGH,ACTIVE,2023-06-22,2026-01-22 02:04:41
CUST000448,FirstName448,LastName448,1966-09-22,O,customer448@email.com,+12840354791,MARRIED,SELF_EMPLOYED,MEDIUM,ACTIVE,2024-01-07,2026-01-22 02:04:41
CUST000449,FirstName449,LastName449,1956-09-23,M,customer449@email.com,+14187050264,MARRIED,BUSINESS,HIGH,INACTIVE,2024-12-15,2026-01-22 02:04:41
CUST000450,FirstName450,LastName450,1974-02-16,O,customer450@email.com,+19743436797,DIVORCED,BUSINESS,MEDIUM,SUSPENDED,2022-08-12,2026-01-22 02:04:41
CUST000451,FirstName451,LastName451,1977-09-23,O,customer451@email.com,+18866649515,MARRIED,RETIRED,LOW,SUSPENDED,2022-04-25,2026-01-22 02:04:41
CUST000452,FirstName452,LastName452,2005-04-08,M,customer452@email.com,+16359354457,DIVORCED,SALARIED,VERY_HIGH,ACTIVE,2024-09-13,2026-01-22 02:04:41
CUST000453,FirstName453,LastName453,1984-08-31,M,customer453@email.com,+14531661811,WIDOWED,SELF_EMPLOYED,VERY_HIGH,INACTIVE,2023-12-11,2026-01-22 02:04:41
CUST000454,FirstName454,LastName454,1988-12-31,O,customer454@email.com,+19636454194,SINGLE,PROFESSIONAL,VERY_HIGH,INACTIVE,2021-03-11,2026-01-22 02:04:41
CUST000455,FirstName455,LastName455,1991-04-16,M,customer455@email.com,+18282297350,SINGLE,SALARIED,VERY_HIGH,INACTIVE,2023-09-06,2026-01-22 02:04:41
CUST000456,FirstName456,LastName456,1958-01-03,M,customer456@email.com,+15388306285,SINGLE,BUSINESS,LOW,ACTIVE,2025-12-23,2026-01-22 02:04:41
CUST000457,FirstName457,LastName457,1960-02-18,F,customer457@email.com,+16550868447,MARRIED,BUSINESS,LOW,INACTIVE,2024-02-16,2026-01-22 02:04:41
CUST000458,FirstName458,LastName458,1993-04-12,O,customer458@email.com,+19299312710,MARRIED,PROFESSIONAL,HIGH,ACTIVE,2021-12-23,2026-01-22 02:04:41
CUST000459,FirstName459,LastName459,1996-09-30,F,customer459@email.com,+12531043336,MARRIED,SALARIED,LOW,SUSPENDED,2023-03-07,2026-01-22 02:04:41
CUST000460,FirstName460,LastName460,1977-04-30,M,customer460@email.com,+15195400643,DIVORCED,RETIRED,HIGH,INACTIVE,2023-07-19,2026-01-22 02:04:41
CUST000461,FirstName461,LastName461,1991-11-15,O,customer461@email.com,+19728265437,MARRIED,SALARIED,HIGH,ACTIVE,2021-02-07,2026-01-22 02:04:41
CUST000462,FirstName462,LastName462,1981-09-24,F,customer462@email.com,+17184270897,DIVORCED,PROFESSIONAL,LOW,INACTIVE,2025-02-18,2026-01-22 02:04:41
CUST000463,FirstName463,LastName463,1958-04-21,F,customer463@email.com,+16592422585,WIDOWED,SELF_EMPLOYED,VERY_HIGH,ACTIVE,2021-05-19,2026-01-22 02:04:41
CUST000464,FirstName464,LastName464,1966-12-12,M,customer464@email.com,+12357718054,SINGLE,RETIRED,LOW,ACTIVE,2022-02-10,2026-01-22 02:04:41
CUST000465,FirstName465,LastName465,1983-09-28,F,customer465@email.com,+13940022921,MARRIED,PROFESSIONAL,MEDIUM,INACTIVE,2022-05-14,2026-01-22 02:04:41
CUST000466,FirstName466,LastName466,1972-07-20,O,customer466@email.com,+14249802827,WIDOWED,SELF_EMPLOYED,MEDIUM,SUSPENDED,2025-10-26,2026-01-22 02:04:41
CUST000467,FirstName467,LastName467,1984-05-26,M,customer467@email.com,+17444492263,WIDOWED,SELF_EMPLOYED,LOW,SUSPENDED,2024-04-30,2026-01-22 02:04:41
CUST000468,FirstName468,LastName468,1956-06-09,F,customer468@email.com,+13546552546,SINGLE,SELF_EMPLOYED,LOW,ACTIVE,2022-08-16,2026-01-22 02:04:41
CUST000469,FirstName469,LastName469,1964-09-21,F,customer469@email.com,+19895487232,WIDOWED,SELF_EMPLOYED,LOW,ACTIVE,2022-07-29,2026-01-22 02:04:41
CUST000470,FirstName470,LastName470,1978-05-25,F,customer470@email.com,+19115168837,DIVORCED,BUSINESS,LOW,INACTIVE,2024-01-09,2026-01-22 02:04:41
CUST000471,FirstName471,LastName471,1993-10-18,F,customer471@email.com,+13854998884,SINGLE,SELF_EMPLOYED,LOW,SUSPENDED,2024-09-16,2026-01-22 02:04:41
CUST000472,FirstName472,LastName472,1995-06-18,F,customer472@email.com,+13570134073,SINGLE,PROFESSIONAL,VERY_HIGH,SUSPENDED,2024-09-23,2026-01-22 02:04:41
