transaction_id,account_number,transaction_date,transaction_type,amount,debit_credit,balance_after,channel,remarks,status
TXN000000002578,ACC000000001269,2025-06-30 02:04:41,DEPOSIT,2555.2,DR,35610.76,BRANCH,Transaction 2578,PENDING
TXN000000002579,ACC000000000188,2025-12-18 02:04:41,DEPOSIT,8137.57,CR,8660.79,POS,Transaction 2579,FAILED
TXN000000002588,ACC000000000950,2025-07-21 02:04:41,DEPOSIT,6418.9,DR,5792.78,MOBILE,Transaction 2588,SUCCESS
TXN000000002589,ACC000000000478,2025-05-19 02:04:41,DEPOSIT,2952.87,CR,20994.73,ONLINE,Transaction 2589,PENDING
TXN000000002596,ACC000000000912,2025-03-12 02:04:41,DEPOSIT,2454.78,CR,2457.35,ONLINE,Transaction 2596,SUCCESS
TXN000000002600,ACC000000000799,2025-06-23 02:04:41,DEPOSIT,9325.72,DR,1552.79,ATM,Transaction 2600,PENDING
TXN000000002604,ACC000000000151,2025-10-19 02:04:41,DEPOSIT,7090.57,DR,10674.33,BRANCH,Transaction 2604,SUCCESS
TXN000000002607,ACC000000001233,2025-06-23 02:04:41,DEPOSIT,8046.66,DR,46883.88,BRANCH,Transaction 2607,PENDING
TXN000000002617,ACC000000000597,2025-03-10 02:04:41,DEPOSIT,1107.06,CR,33229.36,ATM,Transaction 2617,SUCCESS
TXN000000002622,ACC000000001471,2025-12-16 02:04:41,DEPOSIT,2825.77,CR,27371.48,BRANCH,Transaction 2622,FAILED
TXN000000002636,ACC000000000589,2025-03-09 02:04:41,DEPOSIT,4759.72,CR,42776.34,POS,Transaction 2636,SUCCESS
TXN000000002639,ACC000000000897,2025-11-15 02:04:41,DEPOSIT,1224.59,DR,1443.99,BRANCH,Transaction 2639,SUCCESS
TXN000000002654,ACC000000000980,2025-12-05 02:04:41,DEPOSIT,1610.9,CR,7024.16,MOBILE,Transaction 2654,SUCCESS
TXN000000002658,ACC000000000777,2025-11-06 02:04:41,DEPOSIT,5932.09,CR,32306.77,MOBILE,Transaction 2658,FAILED
TXN000000002668,ACC000000000470,2025-11-16 02:04:41,DEPOSIT,4454.21,DR,48879.24,POS,Transaction 2668,SUCCESS
TXN000000002670,ACC000000001266,2025-06-28 02:04:41,DEPOSIT,4145.48,CR,4658.97,POS,Transaction 2670,SUCCESS
TXN000000002690,ACC000000000925,2025-07-24 02:04:41,DEPOSIT,5472.55,CR,5770.05,MOBILE,Transaction 2690,SUCCESS
TXN000000002694,ACC000000000204,2025-03-23 02:04:41,DEPOSIT,4085.16,CR,34048.62,POS,Transaction 2694,PENDING
TXN000000002701,ACC000000000316,2026-01-19 02:04:41,DEPOSIT,9364.48,CR,43460.3,ATM,Transaction 2701,SUCCESS
TXN000000002703,ACC000000001149,2025-11-20 02:04:41,DEPOSIT,4263.19,CR,12186.16,MOBILE,Transaction 2703,SUCCESS
TXN000000002704,ACC000000001492,2025-09-22 02:04:41,DEPOSIT,5959.51,CR,17393.12,BRANCH,Transaction 2704,FAILED
TXN000000002708,ACC000000001217,2025-12-07 02:04:41,DEPOSIT,3537.37,DR,43061.77,ATM,Transaction 2708,SUCCESS
TXN000000002710,ACC000000000134,2025-10-07 02:04:41,DEPOSIT,9983.86,DR,42168.5,POS,Transaction 2710,FAILED
TXN000000002714,ACC000000000026,2025-06-27 02:04:41,DEPOSIT,3036.28,CR,41040.44,MOBILE,Transaction 2714,PENDING
TXN000000002719,ACC000000000997,2025-07-21 02:04:41,DEPOSIT,1446.58,DR,12859.47,ATM,Transaction 2719,FAILED
TXN000000002723,ACC000000000632,2025-09-03 02:04:41,DEPOSIT,8108.22,CR,1574.76,ONLINE,Transaction 2723,PENDING
TXN000000002730,ACC000000001369,2025-02-07 02:04:41,DEPOSIT,7944.83,CR,40534.12,MOBILE,Transaction 2730,PENDING
TXN000000002745,ACC000000000866,2025-11-10 02:04:41,DEPOSIT,2544.56,CR,20568.64,POS,Transaction 2745,FAILED
TXN000000002750,ACC000000001247,2026-01-19 02:04:41,DEPOSIT,974.94,DR,12548.57,BRANCH,Transaction 2750,SUCCESS
TXN000000002759,ACC000000001275,2025-07-22 02:04:41,DEPOSIT,6785.52,DR,26782.01,MOBILE,Transaction 2759,PENDING
TXN000000002765,ACC000000000093,2025-11-19 02:04:41,DEPOSIT,1531.69,DR,6858.03,POS,Transaction 2765,FAILED
TXN000000002772,ACC000000000286,2025-11-01 02:04:41,DEPOSIT,3257.72,DR,45630.45,BRANCH,Transaction 2772,SUCCESS
TXN000000002775,ACC000000001252,2025-04-22 02:04:41,DEPOSIT,2471.4,DR,13772.23,MOBILE,Transaction 2775,PENDING
TXN000000002786,ACC000000001061,2026-01-15 02:04:41,DEPOSIT,3396.88,CR,10134.26,MOBILE,Transaction 2786,FAILED
TXN000000002814,ACC000000000627,2025-06-07 02:04:41,DEPOSIT,5446.13,CR,9247.02,POS,Transaction 2814,FAILED
TXN000000002823,ACC000000000278,2025-02-21 02:04:41,DEPOSIT,2682.99,CR,23850.67,BRANCH,Transaction 2823,SUCCESS
TXN000000002826,ACC000000001500,2025-07-17 02:04:41,DEPOSIT,3432.94,DR,11569.54,ATM,Transaction 2826,SUCCESS
TXN000000002828,ACC000000000079,2026-01-15 02:04:41,DEPOSIT,9859.52,CR,2030.15,BRANCH,Transaction 2828,SUCCESS
TXN000000002845,ACC000000000160,2025-11-12 02:04:41,DEPOSIT,4665.72,DR,21163.34,BRANCH,Transaction 2845,PENDING
TXN000000002847,ACC000000000384,2025-07-26 02:04:41,DEPOSIT,6812.92,DR,23410.45,BRANCH,Transaction 2847,SUCCESS
TXN000000002852,ACC000000000140,2025-05-27 02:04:41,DEPOSIT,2036.71,DR,27930.73,ONLINE,Transaction 2852,SUCCESS
TXN000000002857,ACC000000000986,2025-04-25 02:04:41,DEPOSIT,9569.48,DR,37604.3,POS,Transaction 2857,SUCCESS
TXN000000002866,ACC000000001058,2025-11-04 02:04:41,DEPOSIT,1566.69,CR,8351.15,MOBILE,Transaction 2866,SUCCESS
TXN000000002882,ACC000000001018,2025-12-17 02:04:41,DEPOSIT,386.78,DR,7851.79,ATM,Transaction 2882,SUCCESS
TXN000000002885,ACC000000000606,2025-01-29 02:04:41,DEPOSIT,5555.97,DR,8916.57,ATM,Transaction 2885,SUCCESS
TXN000000002887,ACC000000001134,2025-12-01 02:04:41,DEPOSIT,9873.42,DR,28161.86,BRANCH,Transaction 2887,PENDING
TXN000000002897,ACC000000001346,2026-01-04 02:04:41,DEPOSIT,8836.11,CR,35930.99,ATM,Transaction 2897,SUCCESS
TXN000000002918,ACC000000001326,2025-12-08 02:04:41,DEPOSIT,4875.77,DR,30827.72,ONLINE,Transaction 2918,SUCCESS
TXN000000002923,ACC000000000404,2025-02-08 02:04:41,DEPOSIT,6980.27,DR,14295.02,POS,Transaction 2923,FAILED
TXN000000002928,ACC000000000480,2026-01-01 02:04:41,DEPOSIT,4349.49,DR,47759.2,ONLINE,Transaction 2928,PENDING
TXN000000002929,ACC000000001451,2025-02-03 02:04:41,DEPOSIT,9754.23,CR,1670.05,POS,Transaction 2929,FAILED
TXN000000002930,ACC000000000469,2025-11-17 02:04:41,DEPOSIT,3085.02,CR,14707.26,MOBILE,Transaction 2930,FAILED
TXN000000002936,ACC000000001159,2025-12-14 02:04:41,DEPOSIT,7674.02,CR,18992.35,MOBILE,Transaction 2936,SUCCESS
TXN000000002937,ACC000000000619,2025-06-21 02:04:41,DEPOSIT,1986.71,CR,17951.0,MOBILE,Transaction 2937,PENDING
TXN000000002938,ACC000000001410,2025-10-17 02:04:41,DEPOSIT,4541.9,DR,43405.86,ATM,Transaction 2938,PENDING
TXN000000002939,ACC000000001125,2025-03-18 02:04:41,DEPOSIT,6417.54,CR,7877.23,ATM,Transaction 2939,SUCCESS
TXN000000002942,ACC000000000854,2025-04-14 02:04:41,DEPOSIT,8341.78,DR,13355.5,MOBILE,Transaction 2942,FAILED
TXN000000002946,ACC000000000690,2025-03-31 02:04:41,DEPOSIT,5255.85,DR,17883.01,MOBILE,Transaction 2946,SUCCESS
TXN000000002949,ACC000000001288,2025-08-31 02:04:41,DEPOSIT,7220.44,CR,25043.72,BRANCH,Transaction 2949,SUCCESS
TXN000000002955,ACC000000000936,2025-09-23 02:04:41,DEPOSIT,5680.89,CR,5655.87,ATM,Transaction 2955,SUCCESS
TXN000000002957,ACC000000000867,2025-04-14 02:04:41,DEPOSIT,4438.38,CR,33473.99,ATM,Transaction 2957,FAILED
TXN000000002974,ACC000000000383,2025-04-07 02:04:41,DEPOSIT,211.7,DR,48380.74,MOBILE,Transaction 2974,SUCCESS
TXN000000002978,ACC000000000718,2025-09-15 02:04:41,DEPOSIT,5757.31,DR,36182.99,POS,Transaction 2978,PENDING
TXN000000002982,ACC000000000185,2025-06-16 02:04:41,DEPOSIT,5597.32,DR,6106.53,BRANCH,Transaction 2982,SUCCESS
TXN000000002996,ACC000000000783,2026-01-04 02:04:41,DEPOSIT,4544.98,DR,42418.14,ATM,Transaction 2996,PENDING
TXN000000003000,ACC000000000146,2025-10-15 02:04:41,DEPOSIT,9758.12,DR,34509.47,ONLINE,Transaction 3000,SUCCESS
TXN000000003001,ACC000000000121,2025-04-19 02:04:41,DEPOSIT,9753.05,DR,15486.61,MOBILE,Transaction 3001,SUCCESS
TXN000000003005,ACC000000000126,2025-01-26 02:04:41,DEPOSIT,5557.94,DR,28144.6,BRANCH,Transaction 3005,PENDING
TXN000000003008,ACC000000000244,2025-07-09 02:04:41,DEPOSIT,4649.43,CR,18493.77,ATM,Transaction 3008,PENDING
TXN000000003009,ACC000000000449,2025-03-22 02:04:41,DEPOSIT,647.1,DR,38922.42,ATM,Transaction 3009,PENDING
TXN000000003012,ACC000000000844,2025-07-05 02:04:41,DEPOSIT,8173.81,DR,21078.17,MOBILE,Transaction 3012,SUCCESS
TXN000000003014,ACC000000001337,2025-05-20 02:04:41,DEPOSIT,4843.66,CR,23305.75,ONLINE,Transaction 3014,SUCCESS
TXN000000003015,ACC000000000086,2025-09-03 02:04:41,DEPOSIT,1749.84,DR,22068.94,ATM,Transaction 3015,SUCCESS
TXN000000003016,ACC000000001338,2025-10-07 02:04:41,DEPOSIT,5588.77,CR,40872.38,POS,Transaction 3016,SUCCESS
TXN000000003018,ACC000000001378,2025-06-08 02:04:41,DEPOSIT,6115.33,CR,46367.29,BRANCH,Transaction 3018,SUCCESS
TXN000000003022,ACC000000000175,2025-09-21 02:04:41,DEPOSIT,6472.14,DR,46215.15,ATM,Transaction 3022,PENDING
TXN000000003025,ACC000000000813,2025-09-02 02:04:41,DEPOSIT,3272.95,CR,2610.08,BRANCH,Transaction 3025,SUCCESS
TXN000000003029,ACC000000001475,2025-02-04 02:04:41,DEPOSIT,7668.13,DR,12729.22,ONLINE,Transaction 3029,SUCCESS
TXN000000003030,ACC000000001292,2025-01-25 02:04:41,DEPOSIT,1282.18,CR,30935.33,MOBILE,Transaction 3030,SUCCESS
TXN000000003034,ACC000000000532,2025-03-31 02:04:41,DEPOSIT,5513.99,DR,41759.74,BRANCH,Transaction 3034,FAILED
TXN000000003038,ACC000000001000,2025-09-03 02:04:41,DEPOSIT,5399.12,CR,37683.86,ONLINE,Transaction 3038,SUCCESS
TXN000000003048,ACC000000001163,2025-07-15 02:04:41,DEPOSIT,646.46,DR,39295.24,POS,Transaction 3048,PENDING
TXN000000003049,ACC000000000269,2025-09-27 02:04:41,DEPOSIT,2441.76,CR,19708.75,BRANCH,Transaction 3049,FAILED
TXN000000003057,ACC000000000539,2025-06-13 02:04:41,DEPOSIT,4011.61,CR,3423.32,ONLINE,Transaction 3057,PENDING
TXN000000003062,ACC000000000853,2025-06-09 02:04:41,DEPOSIT,1231.35,CR,24829.01,ATM,Transaction 3062,PENDING
TXN000000003067,ACC000000000052,2025-08-04 02:04:41,DEPOSIT,4681.4,DR,24162.25,ONLINE,Transaction 3067,SUCCESS
TXN000000003069,ACC000000000398,2025-11-25 02:04:41,DEPOSIT,3637.6,DR,43084.79,MOBILE,Transaction 3069,SUCCESS
TXN000000003078,ACC000000000232,2025-08-14 02:04:41,DEPOSIT,8221.24,DR,37223.57,ATM,Transaction 3078,PENDING
TXN000000003094,ACC000000001346,2025-10-18 02:04:41,DEPOSIT,8073.2,DR,14654.95,MOBILE,Transaction 3094,PENDING
TXN000000003102,ACC000000000950,2025-11-26 02:04:41,DEPOSIT,1455.2,CR,32941.88,ONLINE,Transaction 3102,PENDING
TXN000000003105,ACC000000001331,2025-03-02 02:04:41,DEPOSIT,482.76,CR,30081.55,POS,Transaction 3105,SUCCESS
TXN000000003112,ACC000000000179,2025-01-24 02:04:41,DEPOSIT,3971.3,DR,48278.28,BRANCH,Transaction 3112,SUCCESS
TXN000000003125,ACC000000000519,2025-10-17 02:04:41,DEPOSIT,2882.05,DR,2766.65,ATM,Transaction 3125,FAILED
TXN000000003140,ACC000000000877,2025-03-05 02:04:41,DEPOSIT,508.19,CR,49344.34,POS,Transaction 3140,SUCCESS
