address_id,customer_id,address_type,address_line1,address_line2,city,state,zip_code,country,is_primary
ADDR000583,CUST000583,RESIDENTIAL,865 Main Street,,New York,PA,12653,USA,True
ADDR000584,CUST000584,RESIDENTIAL,714 Main Street,,Philadelphia,AZ,78504,USA,True
ADDR000585,CUST000585,PERMANENT,678 Main Street,,Chicago,NY,37915,USA,True
ADDR000586,CUST000586,RESIDENTIAL,871 Main Street,Apt 488,Houston,AZ,24850,USA,True
ADDR000587,CUST000587,PERMANENT,244 Main Street,Apt 9,Phoenix,AZ,21609,USA,True
ADDR000588,CUST000588,PERMANENT,675 Main Street,,Chicago,AZ,79028,USA,True
ADDR000589,CUST000589,PERMANENT,903 Main Street,Apt 225,Phoenix,PA,53149,USA,True
ADDR000590,CUST000590,PERMANENT,750 Main Street,,New York,CA,74634,USA,True
ADDR000591,CUST000591,OFFICE,156 Main Street,,Houston,TX,91718,USA,True
ADDR000592,CUST000592,PERMANENT,881 Main Street,Apt 233,Philadelphia,IL,18272,USA,True
ADDR000593,CUST000593,RESIDENTIAL,750 Main Street,Apt 247,Chicago,NY,31575,USA,True
ADDR000594,CUST000594,OFFICE,243 Main Street,,New York,TX,26332,USA,True
ADDR000595,CUST000595,RESIDENTIAL,995 Main Street,,Chicago,IL,93232,USA,True
ADDR000596,CUST000596,OFFICE,58 Main Street,,Philadelphia,AZ,59308,USA,True
ADDR000597,CUST000597,RESIDENTIAL,602 Main Street,Apt 269,Phoenix,CA,89135,USA,True
ADDR000598,CUST000598,RESIDENTIAL,607 Main Street,Apt 17,Phoenix,TX,95545,USA,True
ADDR000599,CUST000599,RESIDENTIAL,845 Main Street,,Chicago,PA,28474,USA,True
ADDR000600,CUST000600,RESIDENTIAL,816 Main Street,,Los Angeles,TX,40254,USA,True
ADDR000601,CUST000601,OFFICE,560 Main Street,,Philadelphia,CA,51167,USA,True
ADDR000602,CUST000602,PERMANENT,696 Main Street,Apt 395,Philadelphia,CA,16177,USA,True
ADDR000603,CUST000603,PERMANENT,475 Main Street,,Houston,CA,98940,USA,True
ADDR000604,CUST000604,OFFICE,771 Main Street,Apt 211,Chicago,AZ,32516,USA,True
ADDR000605,CUST000605,RESIDENTIAL,440 Main Street,Apt 266,Chicago,PA,93804,USA,True
ADDR000606,CUST000606,RESIDENTIAL,312 Main Street,Apt 303,Los Angeles,TX,14868,USA,True
ADDR000607,CUST000607,RESIDENTIAL,874 Main Street,,Los Angeles,TX,76415,USA,True
ADDR000608,CUST000608,PERMANENT,451 Main Street,,Phoenix,PA,12060,USA,True
ADDR000609,CUST000609,RESIDENTIAL,878 Main Street,,Phoenix,AZ,51954,USA,True
ADDR000610,CUST000610,OFFICE,998 Main Street,,New York,PA,51439,USA,True
ADDR000611,CUST000611,PERMANENT,233 Main Street,Apt 467,Los Angeles,CA,75249,USA,True
ADDR000612,CUST000612,OFFICE,313 Main Street,Apt 427,Los Angeles,CA,64351,USA,True
ADDR000613,CUST000613,RESIDENTIAL,454 Main Street,Apt 314,Chicago,CA,42757,USA,True
ADDR000614,CUST000614,OFFICE,996 Main Street,,Phoenix,NY,68202,USA,True
ADDR000615,CUST000615,RESIDENTIAL,489 Main Street,Apt 147,Chicago,NY,31125,USA,True
ADDR000616,CUST000616,RESIDENTIAL,71 Main Street,Apt 20,Los Angeles,AZ,96719,USA,True
ADDR000617,CUST000617,RESIDENTIAL,555 Main Street,,Houston,TX,83261,USA,True
ADDR000618,CUST000618,OFFICE,962 Main Street,Apt 407,Los Angeles,AZ,89671,USA,True
ADDR000619,CUST000619,OFFICE,407 Main Street,,Phoenix,AZ,57381,USA,True
ADDR000620,CUST000620,RESIDENTIAL,407 Main Street,,Los Angeles,IL,30329,USA,True
ADDR000621,CUST000621,PERMANENT,564 Main Street,,Philadelphia,NY,21370,USA,True
ADDR000622,CUST000622,OFFICE,581 Main Street,,Phoenix,PA,88309,USA,True
ADDR000623,CUST000623,OFFICE,685 Main Street,Apt 36,Los Angeles,CA,60592,USA,True
ADDR000624,CUST000624,OFFICE,681 Main Street,Apt 191,Phoenix,NY,47244,USA,True
ADDR000625,CUST000625,OFFICE,902 Main Street,Apt 454,Phoenix,TX,64591,USA,True
ADDR000626,CUST000626,RESIDENTIAL,555 Main Street,,Chicago,NY,84398,USA,True
ADDR000627,CUST000627,PERMANENT,778 Main Street,,New York,CA,68631,USA,True
ADDR000628,CUST000628,PERMANENT,679 Main Street,,Phoenix,TX,31631,USA,True
ADDR000629,CUST000629,PERMANENT,336 Main Street,,Phoenix,NY,45367,USA,True
ADDR000630,CUST000630,PERMANENT,35 Main Street,Apt 184,Philadelphia,IL,34312,USA,True
ADDR000631,CUST000631,PERMANENT,508 Main Street,,Chicago,CA,95615,USA,True
ADDR000632,CUST000632,OFFICE,207 Main Street,,Phoenix,IL,21873,USA,True
ADDR000633,CUST000633,OFFICE,631 Main Street,,Houston,PA,20748,USA,True
ADDR000634,CUST000634,OFFICE,60 Main Street,,Chicago,TX,27074,USA,True
ADDR000635,CUST000635,RESIDENTIAL,721 Main Street,Apt 52,Los Angeles,AZ,95817,USA,True
ADDR000636,CUST000636,PERMANENT,770 Main Street,Apt 385,Houston,NY,32276,USA,True
ADDR000637,CUST000637,PERMANENT,120 Main Street,Apt 295,Los Angeles,NY,37831,USA,True
ADDR000638,CUST000638,PERMANENT,754 Main Street,,New York,PA,39049,USA,True
ADDR000639,CUST000639,PERMANENT,872 Main Street,,Los Angeles,TX,23265,USA,True
ADDR000640,CUST000640,OFFICE,71 Main Street,,Philadelphia,TX,84059,USA,True
ADDR000641,CUST000641,RESIDENTIAL,21 Main Street,,Philadelphia,AZ,19857,USA,True
ADDR000642,CUST000642,PERMANENT,197 Main Street,Apt 417,Chicago,CA,55453,USA,True
ADDR000643,CUST000643,RESIDENTIAL,141 Main Street,Apt 297,Philadelphia,TX,11025,USA,True
ADDR000644,CUST000644,OFFICE,26 Main Street,Apt 323,Chicago,AZ,28461,USA,True
ADDR000645,CUST000645,OFFICE,851 Main Street,Apt 378,New York,TX,44121,USA,True
ADDR000646,CUST000646,RESIDENTIAL,942 Main Street,Apt 235,Los Angeles,IL,13143,USA,True
ADDR000647,CUST000647,OFFICE,431 Main Street,Apt 54,New York,PA,20404,USA,True
ADDR000648,CUST000648,OFFICE,31 Main Street,Apt 491,Philadelphia,AZ,79586,USA,True
ADDR000649,CUST000649,PERMANENT,411 Main Street,Apt 172,Phoenix,PA,22742,USA,True
ADDR000650,CUST000650,RESIDENTIAL,105 Main Street,,Philadelphia,CA,26209,USA,True
ADDR000651,CUST000651,RESIDENTIAL,566 Main Street,Apt 204,Philadelphia,NY,87245,USA,True
ADDR000652,CUST000652,OFFICE,374 Main Street,,New York,NY,90925,USA,True
ADDR000653,CUST000653,RESIDENTIAL,468 Main Street,Apt 311,New York,NY,32952,USA,True
ADDR000654,CUST000654,OFFICE,372 Main Street,,Los Angeles,AZ,87706,USA,True
ADDR000655,CUST000655,OFFICE,336 Main Street,,Los Angeles,IL,70748,USA,True
ADDR000656,CUST000656,RESIDENTIAL,436 Main Street,Apt 272,Phoenix,PA,59071,USA,True
ADDR000657,CUST000657,PERMANENT,522 Main Street,Apt 136,Philadelphia,AZ,69696,USA,True
ADDR000658,CUST000658,OFFICE,296 Main Street,Apt 17,Philadelphia,AZ,68289,USA,True
ADDR000659,CUST000659,PERMANENT,2 Main Street,,New York,CA,17779,USA,True
ADDR000660,CUST000660,PERMANENT,550 Main Street,,Phoenix,TX,31833,USA,True
ADDR000661,CUST000661,PERMANENT,16 Main Street,,New York,NY,15968,USA,True
ADDR000662,CUST000662,PERMANENT,406 Main Street,,Los Angeles,AZ,28653,USA,True
ADDR000663,CUST000663,PERMANENT,52 Main Street,Apt 88,Phoenix,IL,23431,USA,True
ADDR000664,CUST000664,RESIDENTIAL,695 Main Street,,Phoenix,AZ,49781,USA,True
ADDR000665,CUST000665,RESIDENTIAL,734 Main Street,,Houston,IL,34577,USA,True
ADDR000666,CUST000666,RESIDENTIAL,588 Main Street,,Phoenix,NY,37970,USA,True
ADDR000667,CUST000667,PERMANENT,761 Main Street,Apt 357,Philadelphia,AZ,34533,USA,True
ADDR000668,CUST000668,PERMANENT,326 Main Street,,New York,AZ,85914,USA,True
ADDR000669,CUST000669,OFFICE,57 Main Street,,Chicago,PA,91601,USA,True
ADDR000670,CUST000670,PERMANENT,870 Main Street,,New York,TX,12337,USA,True
ADDR000671,CUST000671,RESIDENTIAL,355 Main Street,,Phoenix,TX,94832,USA,True
ADDR000672,CUST000672,OFFICE,123 Main Street,,Phoenix,CA,51711,USA,True
ADDR000673,CUST000673,PERMANENT,482 Main Street,Apt 392,New York,IL,57768,USA,True
ADDR000674,CUST000674,RESIDENTIAL,266 Main Street,Apt 389,Phoenix,TX,36645,USA,True
ADDR000675,CUST000675,PERMANENT,238 Main Street,Apt 485,Philadelphia,AZ,81476,USA,True
ADDR000676,CUST000676,PERMANENT,607 Main Street,,Phoenix,CA,96018,USA,True
ADDR000677,CUST000677,RESIDENTIAL,216 Main Street,,Chicago,TX,66705,USA,True
ADDR000678,CUST000678,RESIDENTIAL,767 Main Street,Apt 287,Los Angeles,CA,77661,USA,True
ADDR000679,CUST000679,PERMANENT,947 Main Street,Apt 13,Philadelphia,CA,55974,USA,True
ADDR000680,CUST000680,PERMANENT,666 Main Street,,Houston,TX,50693,USA,True
ADDR000681,CUST000681,RESIDENTIAL,923 Main Street,,Chicago,CA,45547,USA,True
ADDR000682,CUST000682,RESIDENTIAL,185 Main Street,Apt 40,Chicago,TX,38979,USA,True
ADDR000683,CUST000683,RESIDENTIAL,524 Main Street,,Chicago,TX,98780,USA,True
ADDR000684,CUST000684,OFFICE,688 Main Street,Apt 450,New York,IL,92959,USA,True
ADDR000685,CUST000685,PERMANENT,808 Main Street,Apt 205,Houston,IL,87394,USA,True
ADDR000686,CUST000686,PERMANENT,341 Main Street,Apt 62,New York,IL,15362,USA,True
ADDR000687,CUST000687,PERMANENT,23 Main Street,Apt 134,New York,TX,86142,USA,True
ADDR000688,CUST000688,RESIDENTIAL,315 Main Street,Apt 115,Houston,AZ,98605,USA,True
ADDR000689,CUST000689,OFFICE,664 Main Street,Apt 209,Houston,AZ,86241,USA,True
ADDR000690,CUST000690,PERMANENT,466 Main Street,,Houston,IL,70378,USA,True
ADDR000691,CUST000691,RESIDENTIAL,228 Main Street,Apt 399,Los Angeles,CA,61667,USA,True
ADDR000692,CUST000692,PERMANENT,251 Main Street,,New York,CA,38011,USA,True
ADDR000693,CUST000693,OFFICE,789 Main Street,Apt 426,Chicago,CA,55828,USA,True
ADDR000694,CUST000694,RESIDENTIAL,214 Main Street,Apt 341,Los Angeles,CA,18851,USA,True
ADDR000695,CUST000695,PERMANENT,152 Main Street,Apt 79,Houston,IL,63803,USA,True
ADDR000696,CUST000696,PERMANENT,281 Main Street,Apt 29,New York,CA,40765,USA,True
ADDR000697,CUST000697,OFFICE,179 Main Street,,Houston,NY,62721,USA,True
ADDR000698,CUST000698,PERMANENT,258 Main Street,,Chicago,PA,93141,USA,True
ADDR000699,CUST000699,OFFICE,774 Main Street,Apt 222,Philadelphia,TX,51642,USA,True
ADDR000700,CUST000700,PERMANENT,184 Main Street,Apt 115,Los Angeles,TX,21872,USA,True
ADDR000701,CUST000701,RESIDENTIAL,636 Main Street,,Philadelphia,PA,67980,USA,True
ADDR000702,CUST000702,RESIDENTIAL,462 Main Street,Apt 427,Phoenix,AZ,59587,USA,True
ADDR000703,CUST000703,RESIDENTIAL,650 Main Street,Apt 71,Chicago,IL,80680,USA,True
ADDR000704,CUST000704,OFFICE,539 Main Street,Apt 62,New York,TX,83386,USA,True
ADDR000705,CUST000705,RESIDENTIAL,847 Main Street,Apt 193,Chicago,PA,22945,USA,True
ADDR000706,CUST000706,RESIDENTIAL,867 Main Street,,Houston,AZ,15130,USA,True
ADDR000707,CUST000707,OFFICE,626 Main Street,Apt 433,Philadelphia,IL,76130,USA,True
ADDR000708,CUST000708,PERMANENT,984 Main Street,Apt 79,Philadelphia,NY,64522,USA,True
ADDR000709,CUST000709,RESIDENTIAL,422 Main Street,,Houston,TX,20753,USA,True
ADDR000710,CUST000710,PERMANENT,836 Main Street,Apt 207,Houston,TX,20188,USA,True
ADDR000711,CUST000711,OFFICE,260 Main Street,,Los Angeles,IL,14727,USA,True
ADDR000712,CUST000712,RESIDENTIAL,314 Main Street,,Chicago,CA,88490,USA,True
ADDR000713,CUST000713,PERMANENT,198 Main Street,Apt 60,Los Angeles,CA,10394,USA,True
ADDR000714,CUST000714,RESIDENTIAL,183 Main Street,,Phoenix,IL,97342,USA,True
ADDR000715,CUST000715,OFFICE,24 Main Street,Apt 464,New York,AZ,55630,USA,True
ADDR000716,CUST000716,PERMANENT,680 Main Street,,New York,AZ,32340,USA,True
ADDR000717,CUST000717,PERMANENT,341 Main Street,Apt 47,Philadelphia,TX,44997,USA,True
ADDR000718,CUST000718,PERMANENT,252 Main Street,,Phoenix,TX,32277,USA,True
ADDR000719,CUST000719,OFFICE,921 Main Street,,Phoenix,NY,61166,USA,True
ADDR000720,CUST000720,OFFICE,764 Main Street,,Phoenix,PA,30245,USA,True
ADDR000721,CUST000721,RESIDENTIAL,285 Main Street,Apt 347,Phoenix,IL,76099,USA,True
ADDR000722,CUST000722,PERMANENT,868 Main Street,Apt 280,Houston,TX,32176,USA,True
ADDR000723,CUST000723,RESIDENTIAL,978 Main Street,Apt 38,Houston,AZ,29920,USA,True
ADDR000724,CUST000724,PERMANENT,989 Main Street,Apt 101,Philadelphia,NY,50667,USA,True
ADDR000725,CUST000725,PERMANENT,923 Main Street,,Philadelphia,AZ,74463,USA,True
ADDR000726,CUST000726,OFFICE,572 Main Street,,Philadelphia,CA,25330,USA,True
ADDR000727,CUST000727,OFFICE,559 Main Street,Apt 471,Philadelphia,CA,94262,USA,True
ADDR000728,CUST000728,PERMANENT,566 Main Street,,New York,PA,78670,USA,True
ADDR000729,CUST000729,PERMANENT,610 Main Street,,New York,CA,49309,USA,True
ADDR000730,CUST000730,RESIDENTIAL,778 Main Street,Apt 98,Chicago,IL,54730,USA,True
ADDR000731,CUST000731,RESIDENTIAL,215 Main Street,,Los Angeles,AZ,26913,USA,True
ADDR000732,CUST000732,OFFICE,719 Main Street,,New York,IL,93507,USA,True
ADDR000733,CUST000733,OFFICE,539 Main Street,Apt 374,Phoenix,AZ,50564,USA,True
ADDR000734,CUST000734,RESIDENTIAL,880 Main Street,Apt 258,New York,CA,45876,USA,True
ADDR000735,CUST000735,RESIDENTIAL,763 Main Street,,Houston,TX,53838,USA,True
ADDR000736,CUST000736,RESIDENTIAL,700 Main Street,Apt 435,Chicago,NY,83206,USA,True
ADDR000737,CUST000737,PERMANENT,498 Main Street,Apt 441,Houston,NY,16746,USA,True
ADDR000738,CUST000738,RESIDENTIAL,564 Main Street,,New York,IL,23290,USA,True
ADDR000739,CUST000739,PERMANENT,789 Main Street,Apt 144,Phoenix,AZ,68466,USA,True
ADDR000740,CUST000740,RESIDENTIAL,449 Main Street,,Philadelphia,PA,55611,USA,True
ADDR000741,CUST000741,PERMANENT,538 Main Street,,Los Angeles,TX,20401,USA,True
ADDR000742,CUST000742,RESIDENTIAL,622 Main Street,,Philadelphia,IL,89260,USA,True
ADDR000743,CUST000743,RESIDENTIAL,586 Main Street,,Philadelphia,AZ,85110,USA,True
ADDR000744,CUST000744,PERMANENT,693 Main Street,,New York,PA,52368,USA,True
ADDR000745,CUST000745,OFFICE,25 Main Street,Apt 376,Los Angeles,TX,13986,USA,True
ADDR000746,CUST000746,PERMANENT,631 Main Street,Apt 54,Phoenix,CA,32241,USA,True
ADDR000747,CUST000747,PERMANENT,997 Main Street,,Los Angeles,AZ,76294,USA,True
ADDR000748,CUST000748,RESIDENTIAL,859 Main Street,,Chicago,IL,55355,USA,True
ADDR000749,CUST000749,PERMANENT,342 Main Street,Apt 103,Los Angeles,TX,27267,USA,True
ADDR000750,CUST000750,PERMANENT,658 Main Street,,Phoenix,TX,74786,USA,True
ADDR000751,CUST000751,OFFICE,128 Main Street,Apt 378,New York,IL,91486,USA,True
ADDR000752,CUST000752,RESIDENTIAL,142 Main Street,Apt 235,Philadelphia,CA,87378,USA,True
ADDR000753,CUST000753,RESIDENTIAL,36 Main Street,Apt 255,Chicago,IL,11862,USA,True
ADDR000754,CUST000754,OFFICE,111 Main Street,,Phoenix,CA,73335,USA,True
ADDR000755,CUST000755,RESIDENTIAL,164 Main Street,,Phoenix,CA,57238,USA,True
ADDR000756,CUST000756,OFFICE,758 Main Street,,Phoenix,CA,70514,USA,True
ADDR000757,CUST000757,OFFICE,63 Main Street,Apt 192,Los Angeles,AZ,48571,USA,True
ADDR000758,CUST000758,OFFICE,932 Main Street,,Chicago,IL,65422,USA,True
ADDR000759,CUST000759,OFFICE,38 Main Street,,Los Angeles,CA,40487,USA,True
ADDR000760,CUST000760,OFFICE,750 Main Street,Apt 180,Chicago,IL,24777,USA,True
ADDR000761,CUST000761,PERMANENT,914 Main Street,,Philadelphia,PA,91550,USA,True
ADDR000762,CUST000762,PERMANENT,871 Main Street,,Houston,CA,30585,USA,True
ADDR000763,CUST000763,OFFICE,829 Main Street,,New York,AZ,43221,USA,True
ADDR000764,CUST000764,OFFICE,910 Main Street,,Chicago,IL,76881,USA,True
ADDR000765,CUST000765,RESIDENTIAL,228 Main Street,,Los Angeles,AZ,66087,USA,True
ADDR000766,CUST000766,OFFICE,72 Main Street,,Phoenix,CA,54090,USA,True
ADDR000767,CUST000767,OFFICE,629 Main Street,Apt 69,New York,AZ,84602,USA,True
ADDR000768,CUST000768,PERMANENT,225 Main Street,Apt 428,Philadelphia,IL,53444,USA,True
ADDR000769,CUST000769,OFFICE,290 Main Street,Apt 216,Philadelphia,CA,41337,USA,True
ADDR000770,CUST000770,RESIDENTIAL,810 Main Street,,New York,IL,85437,USA,True
ADDR000771,CUST000771,RESIDENTIAL,101 Main Street,,Los Angeles,TX,81619,USA,True
ADDR000772,CUST000772,RESIDENTIAL,928 Main Street,Apt 345,Philadelphia,PA,29787,USA,True
ADDR000773,CUST000773,PERMANENT,667 Main Street,Apt 114,Philadelphia,NY,46279,USA,True
ADDR000774,CUST000774,OFFICE,722 Main Street,,Phoenix,AZ,17891,USA,True
ADDR000775,CUST000775,PERMANENT,936 Main Street,,New York,IL,53263,USA,True
ADDR000776,CUST000776,OFFICE,132 Main Street,,New York,CA,28936,USA,True
ADDR000777,CUST000777,PERMANENT,64 Main Street,Apt 403,Philadelphia,TX,15806,USA,True
ADDR000778,CUST000778,RESIDENTIAL,434 Main Street,Apt 450,New York,PA,32378,USA,True
ADDR000779,CUST000779,PERMANENT,150 Main Street,Apt 391,New York,AZ,41773,USA,True
ADDR000780,CUST000780,RESIDENTIAL,970 Main Street,Apt 153,Chicago,TX,30733,USA,True
ADDR000781,CUST000781,OFFICE,486 Main Street,,Philadelphia,IL,80819,USA,True
ADDR000782,CUST000782,RESIDENTIAL,49 Main Street,Apt 496,Chicago,PA,21084,USA,True
ADDR000783,CUST000783,RESIDENTIAL,565 Main Street,,Philadelphia,AZ,59796,USA,True
ADDR000784,CUST000784,RESIDENTIAL,209 Main Street,Apt 446,Los Angeles,TX,79270,USA,True
ADDR000785,CUST000785,OFFICE,453 Main Street,,Phoenix,IL,24447,USA,True
ADDR000786,CUST000786,PERMANENT,284 Main Street,,Los Angeles,AZ,10044,USA,True
ADDR000787,CUST000787,OFFICE,395 Main Street,Apt 185,Phoenix,TX,61444,USA,True
ADDR000788,CUST000788,OFFICE,886 Main Street,Apt 95,Chicago,TX,80442,USA,True
ADDR000789,CUST000789,RESIDENTIAL,177 Main Street,,Phoenix,IL,80168,USA,True
ADDR000790,CUST000790,RESIDENTIAL,900 Main Street,,Houston,CA,68937,USA,True
ADDR000791,CUST000791,RESIDENTIAL,263 Main Street,Apt 317,New York,NY,38747,USA,True
ADDR000792,CUST000792,PERMANENT,452 Main Street,,Los Angeles,AZ,89719,USA,True
ADDR000793,CUST000793,OFFICE,349 Main Street,,Phoenix,IL,78228,USA,True
ADDR000794,CUST000794,OFFICE,959 Main Street,Apt 219,Philadelphia,IL,22210,USA,True
ADDR000795,CUST000795,OFFICE,660 Main Street,,Philadelphia,IL,19006,USA,True
ADDR000796,CUST000796,RESIDENTIAL,167 Main Street,Apt 465,Houston,CA,24015,USA,True
ADDR000797,CUST000797,PERMANENT,795 Main Street,Apt 85,Los Angeles,AZ,86261,USA,True
ADDR000798,CUST000798,OFFICE,978 Main Street,Apt 441,Philadelphia,PA,23486,USA,True
ADDR000799,CUST000799,RESIDENTIAL,282 Main Street,,Chicago,AZ,55845,USA,True
ADDR000800,CUST000800,PERMANENT,513 Main Street,,Los Angeles,NY,58008,USA,True
ADDR000801,CUST000801,PERMANENT,59 Main Street,,Houston,PA,42404,USA,True
ADDR000802,CUST000802,PERMANENT,868 Main Street,,Los Angeles,PA,46630,USA,True
ADDR000803,CUST000803,RESIDENTIAL,386 Main Street,Apt 436,Philadelphia,AZ,95858,USA,True
ADDR000804,CUST000804,RESIDENTIAL,105 Main Street,,Los Angeles,PA,19406,USA,True
ADDR000805,CUST000805,RESIDENTIAL,620 Main Street,,Houston,TX,66792,USA,True
ADDR000806,CUST000806,PERMANENT,154 Main Street,Apt 54,Philadelphia,TX,80798,USA,True
ADDR000807,CUST000807,RESIDENTIAL,865 Main Street,,Houston,AZ,69150,USA,True
ADDR000808,CUST000808,RESIDENTIAL,754 Main Street,Apt 494,Phoenix,AZ,89645,USA,True
ADDR000809,CUST000809,PERMANENT,611 Main Street,,Philadelphia,IL,31603,USA,True
ADDR000810,CUST000810,RESIDENTIAL,108 Main Street,Apt 106,New York,TX,28222,USA,True
ADDR000811,CUST000811,OFFICE,267 Main Street,,New York,NY,81617,USA,True
ADDR000812,CUST000812,PERMANENT,207 Main Street,,Chicago,PA,35075,USA,True
ADDR000813,CUST000813,RESIDENTIAL,746 Main Street,,Phoenix,NY,63797,USA,True
ADDR000814,CUST000814,PERMANENT,258 Main Street,,Los Angeles,NY,75751,USA,True
ADDR000815,CUST000815,OFFICE,832 Main Street,Apt 75,Los Angeles,NY,79361,USA,True
ADDR000816,CUST000816,PERMANENT,847 Main Street,Apt 406,Phoenix,NY,50146,USA,True
ADDR000817,CUST000817,OFFICE,560 Main Street,,Los Angeles,TX,95571,USA,True
ADDR000818,CUST000818,OFFICE,289 Main Street,Apt 36,Houston,CA,47384,USA,True
ADDR000819,CUST000819,OFFICE,211 Main Street,,Phoenix,IL,31398,USA,True
ADDR000820,CUST000820,OFFICE,486 Main Street,,Houston,AZ,77100,USA,True
ADDR000821,CUST000821,OFFICE,408 Main Street,Apt 391,New York,AZ,57701,USA,True
ADDR000822,CUST000822,PERMANENT,361 Main Street,Apt 177,Philadelphia,NY,48350,USA,True
ADDR000823,CUST000823,PERMANENT,869 Main Street,Apt 474,Philadelphia,CA,67935,USA,True
ADDR000824,CUST000824,PERMANENT,169 Main Street,Apt 290,Chicago,CA,10269,USA,True
ADDR000825,CUST000825,PERMANENT,570 Main Street,Apt 433,New York,AZ,47365,USA,True
ADDR000826,CUST000826,RESIDENTIAL,548 Main Street,Apt 41,Houston,AZ,79109,USA,True
ADDR000827,CUST000827,RESIDENTIAL,583 Main Street,,Philadelphia,IL,33598,USA,True
ADDR000828,CUST000828,RESIDENTIAL,633 Main Street,Apt 36,Los Angeles,IL,23684,USA,True
ADDR000829,CUST000829,OFFICE,798 Main Street,Apt 460,Los Angeles,AZ,22555,USA,True
ADDR000830,CUST000830,RESIDENTIAL,147 Main Street,,Chicago,PA,63200,USA,True
ADDR000831,CUST000831,RESIDENTIAL,525 Main Street,Apt 460,Philadelphia,NY,92215,USA,True
ADDR000832,CUST000832,PERMANENT,702 Main Street,Apt 166,Chicago,IL,43769,USA,True
ADDR000833,CUST000833,RESIDENTIAL,199 Main Street,Apt 57,New York,TX,12111,USA,True
ADDR000834,CUST000834,RESIDENTIAL,130 Main Street,,Phoenix,PA,15617,USA,True
ADDR000835,CUST000835,RESIDENTIAL,61 Main Street,Apt 268,Philadelphia,AZ,95659,USA,True
ADDR000836,CUST000836,OFFICE,189 Main Street,,Houston,TX,22364,USA,True
ADDR000837,CUST000837,PERMANENT,510 Main Street,Apt 108,Phoenix,CA,40115,USA,True
ADDR000838,CUST000838,RESIDENTIAL,871 Main Street,Apt 54,Los Angeles,NY,59984,USA,True
ADDR000839,CUST000839,OFFICE,366 Main Street,Apt 215,Phoenix,IL,99250,USA,True
ADDR000840,CUST000840,OFFICE,178 Main Street,Apt 499,Houston,TX,17164,USA,True
ADDR000841,CUST000841,OFFICE,35 Main Street,,New York,CA,11799,USA,True
ADDR000842,CUST000842,RESIDENTIAL,58 Main Street,,Los Angeles,IL,45542,USA,True
ADDR000843,CUST000843,RESIDENTIAL,264 Main Street,Apt 291,New York,NY,29365,USA,True
ADDR000844,CUST000844,RESIDENTIAL,579 Main Street,Apt 306,Los Angeles,TX,54447,USA,True
ADDR000845,CUST000845,RESIDENTIAL,443 Main Street,Apt 256,New York,NY,44167,USA,True
ADDR000846,CUST000846,RESIDENTIAL,74 Main Street,Apt 366,Los Angeles,AZ,61590,USA,True
ADDR000847,CUST000847,RESIDENTIAL,66 Main Street,,Phoenix,TX,39650,USA,True
ADDR000848,CUST000848,RESIDENTIAL,519 Main Street,,New York,CA,10239,USA,True
ADDR000849,CUST000849,OFFICE,385 Main Street,Apt 20,Los Angeles,AZ,47805,USA,True
ADDR000850,CUST000850,PERMANENT,450 Main Street,,New York,IL,47786,USA,True
ADDR000851,CUST000851,RESIDENTIAL,482 Main Street,,Chicago,IL,48489,USA,True
ADDR000852,CUST000852,PERMANENT,74 Main Street,Apt 444,Chicago,NY,71723,USA,True
ADDR000853,CUST000853,PERMANENT,273 Main Street,Apt 376,Phoenix,TX,71879,USA,True
ADDR000854,CUST000854,OFFICE,856 Main Street,,Los Angeles,AZ,88684,USA,True
ADDR000855,CUST000855,OFFICE,580 Main Street,Apt 132,Philadelphia,IL,77887,USA,True
ADDR000856,CUST000856,RESIDENTIAL,785 Main Street,Apt 261,New York,IL,38795,USA,True
ADDR000857,CUST000857,OFFICE,751 Main Street,,Los Angeles,TX,37870,USA,True
ADDR000858,CUST000858,PERMANENT,408 Main Street,,Los Angeles,TX,36762,USA,True
ADDR000859,CUST000859,PERMANENT,353 Main Street,Apt 411,Phoenix,AZ,59473,USA,True
ADDR000860,CUST000860,OFFICE,940 Main Street,,Phoenix,NY,79901,USA,True
ADDR000861,CUST000861,RESIDENTIAL,872 Main Street,Apt 397,Philadelphia,IL,79531,USA,True
ADDR000862,CUST000862,OFFICE,26 Main Street,,Houston,NY,17852,USA,True
ADDR000863,CUST000863,OFFICE,207 Main Street,Apt 188,Philadelphia,NY,48873,USA,True
ADDR000864,CUST000864,RESIDENTIAL,533 Main Street,,Houston,NY,28341,USA,True
ADDR000865,CUST000865,OFFICE,534 Main Street,,Houston,NY,14660,USA,True
ADDR000866,CUST000866,OFFICE,866 Main Street,,Los Angeles,TX,83438,USA,True
ADDR000867,CUST000867,PERMANENT,475 Main Street,,New York,NY,76548,USA,True
ADDR000868,CUST000868,OFFICE,365 Main Street,Apt 22,Los Angeles,AZ,60710,USA,True
ADDR000869,CUST000869,PERMANENT,7 Main Street,Apt 145,Los Angeles,PA,29553,USA,True
ADDR000870,CUST000870,PERMANENT,800 Main Street,,New York,PA,80420,USA,True
ADDR000871,CUST000871,OFFICE,907 Main Street,Apt 108,Los Angeles,NY,55401,USA,True
ADDR000872,CUST000872,OFFICE,77 Main Street,,Phoenix,AZ,34344,USA,True
ADDR000873,CUST000873,RESIDENTIAL,431 Main Street,,Los Angeles,AZ,46081,USA,True
